id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24608960,Front Matter,Revue de Qumrân,1986,,article,misc,jstor,,1986-03-01,2 (46),12,http://www.jstor.org/stable/24608960,,Editions Gabalda,fre,,,,garcia martînez; philip callaway; temple scroll; martînez ouvrages; thorion vardi; infinitif absolu; liturgie angélique; ananias erwagungen; numéro; vargas machuca,320,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662987,Encyclopedia of the Dead Sea Scrolls,Revue de Qumrân,2001,,article,book-review,jstor,,2001-06-01,1 (77),20,http://www.jstor.org/stable/24662987,Katell Berthelot; L. H. Schiffman; J. C. VanderKam,Editions Gabalda,fre,133,136,,textes; qumran; encyclopedie; manuscrits; lecteur; mais aussi; histoire; sont consacres; consacres aux; articles,1871,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663119,"ORION CENTER BIBLIOGRAPHY OF THE DEAD SEA SCROLLS (October 1999 – May, 2000)",Revue de Qumrân,2000,,article,misc,jstor,,2000-06-01,3 (75),19,http://www.jstor.org/stable/24663119,Avital Pinnick,Editions Gabalda,fre,467,495,,qumran; sea scrolls; dead sea; dead sea scrolls; avital pinnick; leiden brill; biblical literature; qumran cave; ben sira; damascus document,9655,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608902,UN NOUVEAU DIRECTEUR ET UN NOUVEAU SECRÉTAIRE POUR LA REVUE DE QUMRÂN,Revue de Qumrân,1986,,article,misc,jstor,,1986-12-01,3 (47),12,http://www.jstor.org/stable/24608902,Jean Carmignac,Editions Gabalda,fre,325,326,,qumrân; garcîa martînez; florentino garcîa; évangiles synoptiques; qumrân instituut; émile puech; abbé émile; florentino garcîa martînez; école biblique; devront être,499,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599249,DIE GEMEINDEREGEL UND DER QUMRANKALENDER,Revue de Qumrân,1961,,article,research-article,jstor,,1961-02-01,1 (9),3,http://www.jstor.org/stable/24599249,Ernst E. Ettisch,Editions Gabalda,ger,125,133,,mittwoch; das tierkreiszeichen; eduard mahler; rabbi josua; mit dem; einem mittwoch; das heisst; mahler handbuch; jiidischen; beginn,3165,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640849,Meghillot. Studies in the Dead Sea Scrolls. Volume 1,Revue de Qumrân,2004,,article,book-review,jstor,,2004-03-01,3 (83),21,http://www.jstor.org/stable/24640849,Florentino García Martínez; M. Bar Asher; Devorah Dimant,Editions Gabalda,fre,491,492,,qumrân; primer volumen; este primer; florentino garcia; estudios; las contribuciones; hebreo; este primer volumen; manuscrites; las ediciones,800,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663102,POSTURE OR GESTURE? A NOTE ON לשח/לשוח IN THE QUMRAN PENAL CODES,Revue de Qumrân,2009,,article,research-article,jstor,,2009-11-01,2 (94),24,http://www.jstor.org/stable/24663102,Yonder Moynihan Gillihan,Peeters Publishers,eng,291,296,,recline; posture; pénal codes; qumran pénal; yonder moynihan; moynihan gillihan; qumran pénal codes; infinitive; assemblies; statute,3114,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663165,Front Matter,Revue de Qumrân,2012,,article,misc,jstor,,2012-12-01,4 (100),25,http://www.jstor.org/stable/24663165,,Peeters Publishers,fre,,,,corrado martone; annette steudel; qumran; sebastien rey; florentino garcia; petit pende; jean sebastien; pende france; garcia martinez; florentino garcia martinez,500,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606962,DIE KOL. III DER TEMPELROLLE. VERSUCH EINER REKONSTRUKTION,Revue de Qumrân,1983,,article,research-article,jstor,,1983-03-01,2 (42),11,http://www.jstor.org/stable/24606962,Hans Aage Mink,Editions Gabalda,ger,163,181,,vergl hierzu; dass die; זהב טהור; tempel; werden; chronik; gerate; überlieferung; יעשו זהב; gesetze,7829,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606787,The Teacher's Yoke: Studies in Memory of Henry Trantham,Revue de Qumrân,1965,,article,book-review,jstor,,1965-04-01,2 (18),5,http://www.jstor.org/stable/24606787,Jean Carmignac; E. Jerry Vardaman; James Leo Garrett; J. B. Adair,Editions Gabalda,fre,289,292,,qumrân; testament; new testament; deux esprits; auteur; ancien testament; sea scrolls; testament scholars; avait connu; qui concernent,1336,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599210,"ESCHATOLOGISCH-ASTROLOGISCHE VORSTELLUNGEN IN DER GEMEINDEREGEL (X, 1-8)",Revue de Qumrân,1959,,article,research-article,jstor,,1959-11-01,1 (5),2,http://www.jstor.org/stable/24599210,Ernst Ettisch,Editions Gabalda,ger,3,19,,tierkreiszeichen; buchstaben; mit dem; das aleph; das tierkreiszeichen; dass die; buchstaben aleph; astrol vorstellungen; planeten; aleph mem,6456,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610131,BIBLIOGRAPHIE QUMRÂNIENNE DE JÓZEF TADEUSZ MILIK,Revue de Qumrân,1996,,article,misc,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610131,Florentino García Martínez,Peeters Publishers,fre,11,20,,qumrân; verbum domini; tadeusz milik; terre sainte; biblica; garcia martinez; mortui verbum; judaean desert; recension; maris mortui,3086,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607076,NEUE BEMERKUNGEN ÜBER DIE SPRACHE DER QUMRAN-LITERATUR,Revue de Qumrân,1984,,article,research-article,jstor,,1984-12-01,4 (44),11,http://www.jstor.org/stable/24607076,Yohanan Thorion,Editions Gabalda,ger,579,582,,gesenius kautzsch; inf cstr; qumran literatur; lokativ konstruktionen; lokativ; sprache; substantiv; die sprache; artikel; kywrh gsm,1314,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608891,ZU KULT UND LITURGIE DER QUMRANGEMEINDE,Revue de Qumrân,1990,,article,research-article,jstor,,1990-04-01,4 (56),14,http://www.jstor.org/stable/24608891,Johann Maier,Editions Gabalda,ger,543,586,,liturgie; qumran; rabbinischen; liturgische; kult und liturgie; gebete; synagogalen liturgie; eine liturgische; fur die; mit dem,14607,44,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609048,"ÜBER DIE GRÄBERFELDER VON KHIRBET QUMRAN, INSBESONDERE DIE FUNDE DER CAMPAGNE 1956: I: Anthropologische Datenvorlage und Erstauswertung aufgrund der Collectio Kurth",Revue de Qumrân,1999,,article,research-article,jstor,,1999-06-01,1 (73),19,http://www.jstor.org/stable/24609048,Olav Röhrer-Ertl; Ferdinand Rohrhirsch; Dietbert Hahn,Editions Gabalda,ger,3,46,,qumran; khirbet qumran; rôhrer ertl; werden; individuen; skelet; anthrop; welche; vergl katalog; vor allem,13165,50,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566438,THE MATERIAL RECONSTRUCTION OF 4QSONGS OF THE SAGEᴮ (4Q511),Revue de Qumrân,2015,,article,research-article,jstor,,2015-01-01,1 (105),27,http://www.jstor.org/stable/26566438,Joseph L. Angel,Peeters Publishers,eng,25,82,,scroll; fragments; baillet; column; stegemann; qumran; sea scrolls; corresponding damage; damage points; reconstruction,21036,58,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599200,L'ESCHATOLOGIE DES ESSÉNIENS ET LE LIVRE D'HÉNOCH,Revue de Qumrân,1958,,article,research-article,jstor,,1958-07-01,1 (1),1,http://www.jstor.org/stable/24599200,Pierre Grelot,Editions Gabalda,fre,113,131,,josèphe; eschatologie; esprits; aux âmes; justes; résurrection; outre tombe; sagesse; rétribution; paraboles,10505,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663007,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,2002,,article,misc,jstor,,2002-12-01,4 (80),20,http://www.jstor.org/stable/24663007,,Editions Gabalda,fre,,,,martînez katholieke; corrado martone; martone università; universitat gôttingen; emile puech; secrétaire adjoint; être adressés; garcîa martînez; corrado martone università; doivent être,239,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600046,Marriage and Ministry in the New Temple. A Study with Special Reference to Mt. 19. 3-12 and 1. Cor. 11. 3-16 (Acta Seminarii Neotestamentici Upsaliensis xxiv),Revue de Qumrân,1965,,article,book-review,jstor,,1965-11-01,3 (19),5,http://www.jstor.org/stable/24600046,Lorenzo De Lorenzi; Abel Isaksson,Editions Gabalda,fre,446,452,,matrimonio; nuovo tempio; pagina; divorzio; matteo; autore; qumran; questo; vivace discussione; quindi,3267,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566495,IS CD A RELIABLE WITNESS TO QUMRAN’S DAMASCUS DOCUMENT? THE CASE OF III 14-17,Revue de Qumrân,2017,,article,research-article,jstor,,2017-01-01,2 (110),29,http://www.jstor.org/stable/26566495,Shlomo Zuckier,Peeters Publishers,eng,165,183,,damascus document; qumran; sea scrolls; reliable witness; dead sea; shlomo zuckier; shlomo; ואת משפטי; dead sea scrolls; direct object,8910,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606953,LES TEXTES GREC ET SYRIAQUE DU PSAUME 151,Revue de Qumrân,1975,,article,research-article,jstor,,1975-12-01,4 (32),8,http://www.jstor.org/stable/24606953,Jean Magne,Peeters Publishers,fre,548,564,,septante; syriaque; hébreu; qumrân; psaume; texte hébreu; strugnell; seigneur; huile sainte; textes grec,7646,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608956,Metaphors and Monsters. A Literary-Critical Study of Daniel 7 and 8,Revue de Qumrân,1987,,article,book-review,jstor,,1987-11-01,4 (48),12,http://www.jstor.org/stable/24608956,Mathias Delcor; Paul A. Porter,Editions Gabalda,fre,601,602,,animaux; cornes; porter; daniel; quatre cornes; rôle joué; littérature; une anomalie; joué par; mais aussi,816,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662971,"UN NOUVEAU FRAGMENT DU MANUSCRIT ""4QInstruction"" (""XQ7 = 4Q417"" ou ""418"")",Revue de Qumrân,2000,,article,research-article,jstor,,2000-12-01,4 (76),19,http://www.jstor.org/stable/24662971,Émile Puech; Annette Steudel,Editions Gabalda,fre,623,627,,ben sira; lecture; cassure; lettre; fragment; certainement; kaf final; etat construit; peut convenir; manuscrit,2039,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607004,"DANIEL 9 AND THE DATE OF MESSIAH'S COMING IN ESSENE, HELLENISTIC, PHARISAIC, ZEALOT AND EARLY CHRISTIAN COMPUTATION",Revue de Qumrân,1981,,article,research-article,jstor,,1981-12-01,4 (40),10,http://www.jstor.org/stable/24607004,Roger T. Beckwith,Editions Gabalda,eng,521,542,,pharisaic; anointed one; josephus; prophecy; messiahs coming; essene; messianic interprétation; seder olam; messiah; pharisaic computation,9791,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600047,La Pentecôte. L'évolution de la cinquantaine pascale au cours des cinq premiers siècles (Bibliothèque de Liturgie),Revue de Qumrân,1965,,article,book-review,jstor,,1965-11-01,3 (19),5,http://www.jstor.org/stable/24600047,Kazimierz Romaniuk; R. Cabié; A. G. Martimort,Editions Gabalda,lat,452,454,,debet esse; festum; auctor; festum pentecostes; veteris testamenti; auctor putat; haec continet; temporis; pascha usque; istius,829,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607041,GERICHTSHERR UND GENERALANKLÄGER: JONATHAN UND SIMON,Revue de Qumrân,1977,,article,research-article,jstor,,1977-01-01,1 (33),9,http://www.jstor.org/stable/24607041,Hans Burgmann,Editions Gabalda,ger,3,72,,yom kippur; gemeinde; kippur aktion; lehrer; yom kippur aktion; stegemann; jonathan; lehrer der gerechtigkeit; gerechtigkeit; hans burgmann,29880,70,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609114,"הבא ביחד IN ""4QINSTRUCTION"" (""4Q418"" 64+199+66 PAR ""4Q417"" 1 i 17-19) AND THE HEIGHT OF THE COLUMNS OF ""4Q418""",Revue de Qumrân,1998,,article,research-article,jstor,,1998-12-01,4 (72),18,http://www.jstor.org/stable/24609114,Eibert J.C. Tigchelaar,Editions Gabalda,eng,589,593,,הבא ביחד; wacholder abegg; strugnell; abegg frag; strugnell and harrington; wacholder abegg frag; fragments; sapiential; top margin; qumran sapiential,2481,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566492,"The Verbal System of the Dead Sea Scrolls: Tense, Aspect, and Modality in Qumran Hebrew Texts (Studia Semitica Neerlandica 64)",Revue de Qumrân,2016,,article,book-review,jstor,,2016-01-01,2 (108),28,http://www.jstor.org/stable/26566492,Aaron D. Hornkohl; Ken M. Penner,Peeters Publishers,eng,304,309,,penner; aspect; sea scrolls; modality; hebrew; perfective; jubilees; halpern amaru; verbal; ancient hebrew,3168,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663122,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,2010,,article,misc,jstor,,2010-10-01,4 (96),24,http://www.jstor.org/stable/24663122,,Editions Gabalda,fre,,,,martone universitä; corrado martone; corrado martone universitä; emile puech; etre adresses; torino; doivent etre; filosofia dip; via giulia; torino italy,230,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610092,"""4Q408"": A LITURGY ON MORNING AND EVENING PRAYER PRELIMINARY EDITION",Revue de Qumrân,1994,,article,research-article,jstor,,1994-12-01,3 (63),16,http://www.jstor.org/stable/24610092,Annette Steudel,Editions Gabalda,eng,313,334,,fragment; traces; qumran; qumran texts; letter; steudel; brwk yhwh; evening prayer; liturgy; correction,9033,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600876,BIBLIOGRAPHIE,Revue de Qumrân,1960,,article,misc,jstor,,1960-02-01,2 (6),2,http://www.jstor.org/stable/24600876,,Editions Gabalda,fre,299,312,,qumrân; toten meer; qumrân revue; bibliographie; sea scrolls; burchard bibliographie; scrolls revue; dead sea; recension; mer morte,4219,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600022,THE ESCHATOLOGICAL INTERPRETATION OF THE SINAI-TRADITION IN QUMRAN AND IN THE NEW TESTAMENT,Revue de Qumrân,1967,,article,research-article,jstor,,1967-02-01,1 (21),6,http://www.jstor.org/stable/24600022,Otto Betz,Editions Gabalda,eng,89,107,,qumran; mount sinai; exodus; sinai tradition; eschatological; deuteronomy; qumran community; zadokite fragments; kingdom; people,9332,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610100,QUMRAN'S BIBLICAL HERMENEUTICS: THE CASE OF THE WOOD OFFERING,Revue de Qumrân,1994,,article,research-article,jstor,,1994-12-01,3 (63),16,http://www.jstor.org/stable/24610100,Jacob Milgrom; Jabob Milgrom,Editions Gabalda,eng,449,456,,wood offering; temple scroll; festival; israélites; festivals; milgrom; qumran; burnt offerings; biblical; vermes,3349,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663140,L'ÉPIGRAPHIE DE QUMRÂN: Son apport à l'identification du site,Revue de Qumrân,2010,,article,research-article,jstor,,2010-05-01,3 (95),24,http://www.jstor.org/stable/24663140,Émile Puech,Editions Gabalda,fre,433,440,,grottes; ostracon; manuscrits; inscriptions; khirbet; lemaire; hebreu; ont ete; une inscription; eleazar,4560,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640920,"AUFBAU UND PRAGMATIK DES 11QPS
          <sup>a</sup>
          -PSALTERS",Revue de Qumrân,2005,,article,research-article,jstor,,2005-12-01,2 (86),22,http://www.jstor.org/stable/24640920,Martin Leuenberger,Editions Gabalda,ger,165,211,,dahmen; dahmen aao; leuenberger konzeptionen; catena; pragmatik; psalter; dahmen llqps; psalmen; komposition; vgl dahmen,18658,47,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608976,"II Maccabees. A New Translation with Introduction and Commentary (The Anchor Bible, 41 A)",Revue de Qumrân,1986,,article,book-review,jstor,,1986-03-01,2 (46),12,http://www.jstor.org/stable/24608976,P.-M. Bogaert; Jonathan A. Goldstein,Editions Gabalda,fre,285,287,,goldstein; lettres festivales; année sacerdotale; thèses; histoire; thèses propres; une fête; été faite; automne; tabernacles célébrée,952,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610138,"""4Q471B"": A SELF-GLORIFICATION HYMN",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610138,Esther Eshel,Peeters Publishers,eng,175,203,,glorification hymn; self glorification hymn; scroll; baillet; angels; recension; schuller; reconstructed; refined gold; להקים קרן,13031,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599313,Back Matter,Revue de Qumrân,1962,,article,misc,jstor,,1962-10-01,4 (12),3,http://www.jstor.org/stable/24599313,,Editions Gabalda,fre,,,,imprimeurs gentilly; ané imprimeurs; dépôt légal; gentilly seine; ané imprimeurs gentilly; seine dépôt; imprimeurs gentilly seine; gentilly seine dépôt; seine dépôt légal; imprimé,20,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606744,Front Matter,Revue de Qumrân,1971,,article,misc,jstor,,1971-12-01,4 (28),7,http://www.jstor.org/stable/24606744,,Editions Gabalda,fre,,,,qumran; éditions letouzey; qumrân apocryphes; michelini tocci; apocryphes philon; jésus ressuscité; calendrier biblico; josèphe littérature; société nouvelle; références bibliques,584,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663125,"RETHINKING THE RELATIONSHIP BETWEEN ""4QINSTRUCTION"" AND ""BEN SIRA""",Revue de Qumrân,2010,,article,research-article,jstor,,2010-10-01,4 (96),24,http://www.jstor.org/stable/24663125,Samuel L. Adams,Editions Gabalda,eng,555,583,,ben sira; sapiential; sea scrolls; dead sea; fleshly spirit; leiden brill; sirach; wisdom; dead sea scrolls; qumran,13730,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600864,HEILIGKEIT IN DEN QUMRANSCHRIFTEN,Revue de Qumrân,1960,,article,research-article,jstor,,1960-02-01,2 (6),2,http://www.jstor.org/stable/24600864,Friedrich Nötscher,Editions Gabalda,ger,163,181,,heiligkeit; damaskusschrift; heilig; alten testament; heiligen; qumran; ezechiel; gottes; priester; die heiligkeit,8642,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663094,Back Matter,Revue de Qumrân,2009,,article,misc,jstor,,2009-06-01,1 (93),24,http://www.jstor.org/stable/24663094,,Peeters Publishers,fre,,,,,3,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663203,"IDENTIFICATION OF THE SO-CALLED ""GENESIS APOCRYPHON"" FROM MASADA (MAS 1M, MASAPOCRGEN OR MASADMONFLOOD)",Revue de Qumrân,2014,,article,research-article,jstor,,2014-07-01,3 (103),26,http://www.jstor.org/stable/24663203,Eibert Tigchelaar,Editions Gabalda,eng,439,446,,genesis apocryphon; masada; djd xix; newsom; newsom djd; talmon; talmon masada; fragments; qumran; newsom djd xix,3296,8,unigrams; bigrams; trigrams
